"pair_id","dataset","source_id","trait","canonical_trait_id","tier","outcome_id","outcome_ancestry","analysis_role","effect_scale","harmonised_snps","pair_harmonisation_status","family","eligible","eligibility_frozen"
"reverse|GCST90670457","ed_2025_eur_reverse_exposure","GCST90670457","Gut microbiome species presence (Parasutterella excrementihominis, GCF_000205025.1)","taxon:parasutterella excrementihominis","primary","GCST90670457","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670458","ed_2025_eur_reverse_exposure","GCST90670458","Gut microbiome species presence (CAG-103 sp000432375, GCA_000432375.1)","taxon:cag-103 sp000432375","primary","GCST90670458","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670459","ed_2025_eur_reverse_exposure","GCST90670459","Gut microbiome species presence (CAG-103 sp900543625, GCA_900543625.1)","taxon:cag-103 sp900543625","primary","GCST90670459","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670460","ed_2025_eur_reverse_exposure","GCST90670460","Gut microbiome species presence (Eubacterium R sp000434995, GCA_000434995.1)","taxon:eubacterium r sp000434995","primary","GCST90670460","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670461","ed_2025_eur_reverse_exposure","GCST90670461","Gut microbiome species presence (Veillonella atypica, GCF_002959915.1)","taxon:veillonella atypica","primary","GCST90670461","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670462","ed_2025_eur_reverse_exposure","GCST90670462","Gut microbiome species abundance (Butyribacter sp003529475, GCF_003478335.1)","taxon:butyribacter sp003529475","primary","GCST90670462","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670463","ed_2025_eur_reverse_exposure","GCST90670463","Gut microbiome species presence (Ruminococcus C sp000433635, GCA_000433635.1)","taxon:ruminococcus c sp000433635","primary","GCST90670463","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670464","ed_2025_eur_reverse_exposure","GCST90670464","Gut microbiome species presence (Limisoma sp000437795, GCA_022009815.1)","taxon:limisoma sp000437795","primary","GCST90670464","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670465","ed_2025_eur_reverse_exposure","GCST90670465","Gut microbiome species abundance (Mediterraneibacter lactaris, GCA_025152405.1)","taxon:mediterraneibacter lactaris","primary","GCST90670465","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670466","ed_2025_eur_reverse_exposure","GCST90670466","Gut microbiome species presence (Bifidobacterium catenulatum, GCF_001025195.1)","taxon:bifidobacterium catenulatum","primary","GCST90670466","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670467","ed_2025_eur_reverse_exposure","GCST90670467","Gut microbiome species abundance (Faecousia sp003525905, GCA_003525905.1)","taxon:faecousia sp003525905","primary","GCST90670467","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670468","ed_2025_eur_reverse_exposure","GCST90670468","Gut microbiome species presence (COE1 sp001916965, GCA_001916965.1)","taxon:coe1 sp001916965","primary","GCST90670468","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670469","ed_2025_eur_reverse_exposure","GCST90670469","Gut microbiome species presence (Paraprevotella clara, GCF_000233955.1)","taxon:paraprevotella clara","primary","GCST90670469","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670470","ed_2025_eur_reverse_exposure","GCST90670470","Gut microbiome species abundance (Eubacterium G ventriosum, GCA_025150745.1)","taxon:eubacterium g ventriosum","primary","GCST90670470","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670471","ed_2025_eur_reverse_exposure","GCST90670471","Gut microbiome species presence (Holdemanella biformis, GCF_000156655.1)","taxon:holdemanella biformis","primary","GCST90670471","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670472","ed_2025_eur_reverse_exposure","GCST90670472","Gut microbiome species abundance (Dorea A longicatena, GCA_025150085.1)","taxon:dorea a longicatena","primary","GCST90670472","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670473","ed_2025_eur_reverse_exposure","GCST90670473","Gut microbiome species abundance (Blautia A obeum, GCA_025147765.1)","taxon:blautia a obeum","primary","GCST90670473","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670474","ed_2025_eur_reverse_exposure","GCST90670474","Gut microbiome species abundance (Bacteroides thetaiotaomicron, GCF_000011065.1)","taxon:bacteroides thetaiotaomicron","primary","GCST90670474","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670475","ed_2025_eur_reverse_exposure","GCST90670475","Gut microbiome species presence (CAG-353 sp900066885, GCA_902363145.1)","taxon:cag-353 sp900066885","primary","GCST90670475","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670476","ed_2025_eur_reverse_exposure","GCST90670476","Gut microbiome species presence (Methanobrevibacter A smithii A, GCF_023617305.1)","taxon:methanobrevibacter a smithii a","primary","GCST90670476","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670477","ed_2025_eur_reverse_exposure","GCST90670477","Gut microbiome species abundance (Enterocloster sp000431375, GCF_003473545.1)","taxon:enterocloster sp000431375","primary","GCST90670477","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670478","ed_2025_eur_reverse_exposure","GCST90670478","Gut microbiome species presence (CAG-882 sp003486385, GCA_003486385.1)","taxon:cag-882 sp003486385","primary","GCST90670478","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670479","ed_2025_eur_reverse_exposure","GCST90670479","Gut microbiome species presence (Duodenibacillus massiliensis, GCF_900128485.1)","taxon:duodenibacillus massiliensis","primary","GCST90670479","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670480","ed_2025_eur_reverse_exposure","GCST90670480","Gut microbiome species presence (Bacteroides fragilis, GCF_000025985.1)","taxon:bacteroides fragilis","primary","GCST90670480","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670481","ed_2025_eur_reverse_exposure","GCST90670481","Gut microbiome species abundance (Flavonifractor plautii, GCF_000239295.1)","taxon:flavonifractor plautii","primary","GCST90670481","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670482","ed_2025_eur_reverse_exposure","GCST90670482","Gut microbiome species abundance (Anaerobutyricum hallii, GCF_000173975.1)","taxon:anaerobutyricum hallii","primary","GCST90670482","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670483","ed_2025_eur_reverse_exposure","GCST90670483","Gut microbiome species presence (CAG-273 sp003534295, GCA_003534295.1)","taxon:cag-273 sp003534295","primary","GCST90670483","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670484","ed_2025_eur_reverse_exposure","GCST90670484","Gut microbiome species abundance (KLE1615 sp900066985, GCA_003478935.1)","taxon:kle1615 sp900066985","primary","GCST90670484","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670485","ed_2025_eur_reverse_exposure","GCST90670485","Gut microbiome species abundance (Bacteroides ovatus, GCF_001314995.1)","taxon:bacteroides ovatus","primary","GCST90670485","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670486","ed_2025_eur_reverse_exposure","GCST90670486","Gut microbiome species presence (Scatacola A faecigallinarum, GCA_000436375.1)","taxon:scatacola a faecigallinarum","primary","GCST90670486","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670487","ed_2025_eur_reverse_exposure","GCST90670487","Gut microbiome species presence (Lachnospira sp000436535, GCA_000436535.1)","taxon:lachnospira sp000436535","primary","GCST90670487","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670488","ed_2025_eur_reverse_exposure","GCST90670488","Gut microbiome species presence (Peptidiphaga sp000466165, GCF_000466165.1)","taxon:peptidiphaga sp000466165","primary","GCST90670488","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670489","ed_2025_eur_reverse_exposure","GCST90670489","Gut microbiome species presence (CAG-273 sp000435755, GCA_000435755.1)","taxon:cag-273 sp000435755","primary","GCST90670489","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670490","ed_2025_eur_reverse_exposure","GCST90670490","Gut microbiome species presence (Faecalibacterium prausnitzii E, GCF_019967995.1)","taxon:faecalibacterium prausnitzii e","primary","GCST90670490","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670491","ed_2025_eur_reverse_exposure","GCST90670491","Gut microbiome species presence (Bacteroides stercoris, GCA_025147325.1)","taxon:bacteroides stercoris","primary","GCST90670491","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670492","ed_2025_eur_reverse_exposure","GCST90670492","Gut microbiome species presence (CAG-313 sp003539625, GCA_003539625.1)","taxon:cag-313 sp003539625","primary","GCST90670492","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670493","ed_2025_eur_reverse_exposure","GCST90670493","Gut microbiome species abundance (CAG-95 sp000438155, GCA_000438155.1)","taxon:cag-95 sp000438155","primary","GCST90670493","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670494","ed_2025_eur_reverse_exposure","GCST90670494","Gut microbiome species presence (Clostridium sp900540255, GCA_900540255.1)","taxon:clostridium sp900540255","primary","GCST90670494","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670495","ed_2025_eur_reverse_exposure","GCST90670495","Gut microbiome species abundance (Streptococcus thermophilus, GCF_010120595.1)","taxon:streptococcus thermophilus","primary","GCST90670495","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670496","ed_2025_eur_reverse_exposure","GCST90670496","Gut microbiome species presence (CAG-269 sp000431335, GCA_000431335.1)","taxon:cag-269 sp000431335","primary","GCST90670496","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670497","ed_2025_eur_reverse_exposure","GCST90670497","Gut microbiome species abundance (Blautia A sp900066335, GCF_003461955.1)","taxon:blautia a sp900066335","primary","GCST90670497","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670498","ed_2025_eur_reverse_exposure","GCST90670498","Gut microbiome species presence (CAG-103 sp900757655, GCA_900757655.1)","taxon:cag-103 sp900757655","primary","GCST90670498","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670499","ed_2025_eur_reverse_exposure","GCST90670499","Gut microbiome species presence (Prevotella bivia, GCF_000262545.1)","taxon:prevotella bivia","primary","GCST90670499","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670500","ed_2025_eur_reverse_exposure","GCST90670500","Gut microbiome species presence (Ruminococcus C callidus, GCF_000468015.1)","taxon:ruminococcus c callidus","primary","GCST90670500","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670501","ed_2025_eur_reverse_exposure","GCST90670501","Gut microbiome species abundance (UBA11774 sp003507655, GCA_003507655.1)","taxon:uba11774 sp003507655","primary","GCST90670501","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670502","ed_2025_eur_reverse_exposure","GCST90670502","Gut microbiome species presence (CAG-194 sp000432915, GCA_000432915.1)","taxon:cag-194 sp000432915","primary","GCST90670502","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670503","ed_2025_eur_reverse_exposure","GCST90670503","Gut microbiome species abundance (Dysosmobacter sp001916835, GCF_014297285.1)","taxon:dysosmobacter sp001916835","primary","GCST90670503","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670504","ed_2025_eur_reverse_exposure","GCST90670504","Gut microbiome species presence (CAG-314 sp000437915, GCA_000437915.1)","taxon:cag-314 sp000437915","primary","GCST90670504","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670505","ed_2025_eur_reverse_exposure","GCST90670505","Gut microbiome species abundance (Acetatifactor sp003447295, GCA_003447295.1)","taxon:acetatifactor sp003447295","primary","GCST90670505","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670506","ed_2025_eur_reverse_exposure","GCST90670506","Gut microbiome species abundance (Bilophila wadsworthia, GCF_000701705.1)","taxon:bilophila wadsworthia","primary","GCST90670506","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670507","ed_2025_eur_reverse_exposure","GCST90670507","Gut microbiome species presence (Eubacterium F sp900539115, GCA_900539115.1)","taxon:eubacterium f sp900539115","primary","GCST90670507","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670508","ed_2025_eur_reverse_exposure","GCST90670508","Gut microbiome species presence (Faecalibacillus faecis, GCF_003024675.1)","taxon:faecalibacillus faecis","primary","GCST90670508","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670509","ed_2025_eur_reverse_exposure","GCST90670509","Gut microbiome species presence (Dialister hominis, GCF_007164725.1)","taxon:dialister hominis","primary","GCST90670509","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
